date,price,type,Continuous-target,class-target
13/08/2021,445.59,open,0.33,1
13/08/2021,445.92,close,-1.39,0
16/08/2021,444.53,open,2.44,1
16/08/2021,446.97,close,-2.73,0
17/08/2021,444.24,open,-0.2,0
17/08/2021,444.04,close,-1.08,0
18/08/2021,442.96,open,-3.78,0
18/08/2021,439.18,close,-2.91,0
19/08/2021,436.27,open,3.59,1
19/08/2021,439.86,close,0.37,1
20/08/2021,440.23,open,3.13,1
20/08/2021,443.36,close,1.8,1
23/08/2021,445.16,open,2.1,1
23/08/2021,447.26,close,0.71,1
24/08/2021,447.97,open,0,1
24/08/2021,447.97,close,0.2,1
25/08/2021,448.17,open,0.74,1
25/08/2021,448.91,close,-0.3,0
26/08/2021,448.61,open,-2.35,0
26/08/2021,446.26,close,0.86,1
27/08/2021,447.12,open,3.13,1
27/08/2021,450.25,close,0.72,1
30/08/2021,450.97,open,1.26,1
30/08/2021,452.23,close,-0.1,0
31/08/2021,452.13,open,-0.57,0
31/08/2021,451.56,close,1,1
01/09/2021,452.56,open,-0.76,0
01/09/2021,451.8,close,1.52,1
02/09/2021,453.32,open,-0.13,0
02/09/2021,453.19,close,-1.21,0
03/09/2021,451.98,open,1.1,1
03/09/2021,453.08,close,-0.37,0
07/09/2021,452.71,open,-1.25,0
07/09/2021,451.46,close,-0.57,0
08/09/2021,450.89,open,0.02,1
08/09/2021,450.91,close,-0.21,0
09/09/2021,450.7,open,-1.72,0
09/09/2021,448.98,close,2.06,1
10/09/2021,451.04,open,-5.6,0
10/09/2021,445.44,close,3.2,1
13/09/2021,448.64,open,-2.06,0
13/09/2021,446.58,close,1.54,1
14/09/2021,448.12,open,-3.95,0
14/09/2021,444.17,close,0.45,1
15/09/2021,444.62,open,3.26,1
15/09/2021,447.88,close,-0.56,0
16/09/2021,447.32,open,-0.15,0
16/09/2021,447.17,close,-2.25,0
17/09/2021,444.92,open,-3.52,0
17/09/2021,441.4,close,-6.52,0
20/09/2021,434.88,open,-0.84,0
20/09/2021,434.04,close,2.49,1
21/09/2021,436.53,open,-2.9,0
21/09/2021,433.63,close,2.42,1
22/09/2021,436.05,open,1.81,1
22/09/2021,437.86,close,1.99,1
23/09/2021,439.85,open,3.33,1
23/09/2021,443.18,close,-1.74,0
24/09/2021,441.44,open,2.47,1
24/09/2021,443.91,close,-1.1,0
27/09/2021,442.81,open,-0.17,0
27/09/2021,442.64,close,-2.95,0
28/09/2021,439.69,open,-5.97,0
28/09/2021,433.72,close,1.47,1
29/09/2021,435.19,open,-0.74,0
29/09/2021,434.45,close,1.57,1
30/09/2021,436.02,open,-6.88,0
30/09/2021,429.14,close,1.84,1
01/10/2021,430.98,open,3.26,1
01/10/2021,434.24,close,-1.24,0
04/10/2021,433,open,-4.36,0
04/10/2021,428.64,close,1.6,1
05/10/2021,430.24,open,2.86,1
05/10/2021,433.1,close,-3.83,0
06/10/2021,429.27,open,5.63,1
06/10/2021,434.9,close,3.49,1
07/10/2021,438.39,open,0.27,1
07/10/2021,438.66,close,0.82,1
08/10/2021,439.48,open,-1.62,0
08/10/2021,437.86,close,-0.7,0
11/10/2021,437.16,open,-2.47,0
11/10/2021,434.69,close,0.98,1
12/10/2021,435.67,open,-2.05,0
12/10/2021,433.62,close,1.09,1
13/10/2021,434.71,open,0.47,1
13/10/2021,435.18,close,3.9,1
14/10/2021,439.08,open,3.42,1
14/10/2021,442.5,close,2.25,1
15/10/2021,444.75,open,1.12,1
15/10/2021,445.87,close,-1.9,0
18/10/2021,443.97,open,3.22,1
18/10/2021,447.19,close,1.73,1
19/10/2021,448.92,open,1.72,1
19/10/2021,450.64,close,0.49,1
20/10/2021,451.13,open,1.28,1
20/10/2021,452.41,close,-0.64,0
21/10/2021,451.77,open,1.82,1
21/10/2021,453.59,close,-0.46,0
22/10/2021,453.13,open,-0.01,0
22/10/2021,453.12,close,1.16,1
25/10/2021,454.28,open,1.27,1
25/10/2021,455.55,close,1.65,1
26/10/2021,457.2,open,-1.24,0
26/10/2021,455.96,close,0.49,1
27/10/2021,456.45,open,-2.51,0
27/10/2021,453.94,close,1.52,1
28/10/2021,455.46,open,2.86,1
28/10/2021,458.32,close,-2.45,0
29/10/2021,455.87,open,3.38,1
29/10/2021,459.25,close,1.05,1
01/11/2021,460.3,open,-0.26,0
01/11/2021,460.04,close,0.18,1
02/11/2021,460.22,open,1.68,1
02/11/2021,461.9,close,-0.6,0
03/11/2021,461.3,open,3.42,1
03/11/2021,464.72,close,0.64,1
04/11/2021,465.36,open,1.55,1
04/11/2021,466.91,close,2.37,1
05/11/2021,469.28,open,-0.75,0
05/11/2021,468.53,close,1.17,1
08/11/2021,469.7,open,-0.77,0
08/11/2021,468.93,close,0.39,1
09/11/2021,469.32,open,-1.94,0
09/11/2021,467.38,close,-1.8,0
10/11/2021,465.58,open,-1.96,0
10/11/2021,463.62,close,1.59,1
11/11/2021,465.21,open,-1.44,0
11/11/2021,463.77,close,1.3599,1
12/11/2021,465.1299,open,2.1401,1
12/11/2021,467.27,close,1.37,1
15/11/2021,468.64,open,-1.21,0
15/11/2021,467.43,close,-0.28,0
16/11/2021,467.15,open,2.13,1
16/11/2021,469.28,close,-0.28,0
17/11/2021,469,open,-0.86,0
17/11/2021,468.14,close,1.1,1
18/11/2021,469.24,open,0.49,1
18/11/2021,469.73,close,-0.12,0
19/11/2021,469.61,open,-0.72,0
19/11/2021,468.89,close,2,1
22/11/2021,470.89,open,-3.32,0
22/11/2021,467.57,close,-0.35,0
23/11/2021,467.22,open,0.97,1
23/11/2021,468.19,close,-2.13,0
24/11/2021,466.06,open,3.38,1
24/11/2021,469.44,close,-7.1,0
26/11/2021,462.34,open,-3.37,0
26/11/2021,458.97,close,5.1,1
29/11/2021,464.07,open,0.53,1
29/11/2021,464.6,close,-2.6,0
30/11/2021,462,open,-6.44,0
30/11/2021,455.56,close,6.08,1
01/12/2021,461.64,open,-11.14,0
01/12/2021,450.5,close,0.23,1
02/12/2021,450.73,open,6.67,1
02/12/2021,457.4,close,1.77,1
03/12/2021,459.17,open,-5.75,0
03/12/2021,453.42,close,2.71,1
06/12/2021,456.13,open,2.66,1
06/12/2021,458.79,close,5.62,1
07/12/2021,464.41,open,3.87,1
07/12/2021,468.28,close,0.42,1
08/12/2021,468.7,open,0.82,1
08/12/2021,469.52,close,-1.37,0
09/12/2021,468.15,open,-1.8,0
09/12/2021,466.35,close,2.88,1
10/12/2021,469.23,open,1.51,1
10/12/2021,470.74,close,-0.55,0
13/12/2021,470.19,open,-3.6,0
13/12/2021,466.59,close,-3.5,0
14/12/2021,463.09,open,0.27,1
14/12/2021,463.36,close,0.06,1
15/12/2021,463.42,open,7.18,1
15/12/2021,470.6,close,1.97,1
16/12/2021,472.57,open,-6.12,0
16/12/2021,466.45,close,-4.9,0
17/12/2021,461.55,open,-1.68,0
17/12/2021,459.87,close,-5.39,0
20/12/2021,454.48,open,0.5,1
20/12/2021,454.98,close,3.63,1
21/12/2021,458.61,open,4.45,1
21/12/2021,463.06,close,-0.27,0
22/12/2021,462.79,open,4.9,1
22/12/2021,467.69,close,1.06,1
23/12/2021,468.75,open,1.85,1
23/12/2021,470.6,close,1.46,1
27/12/2021,472.06,open,5.2,1
27/12/2021,477.26,close,0.46,1
28/12/2021,477.72,open,-0.85,0
28/12/2021,476.87,close,0.11,1
29/12/2021,476.98,open,0.5,1
29/12/2021,477.48,close,0.45,1
30/12/2021,477.93,open,-1.77,0
30/12/2021,476.16,close,-0.52,0
31/12/2021,475.64,open,-0.68,0
31/12/2021,474.96,close,1.34,1
03/01/2022,476.3,open,1.41,1
03/01/2022,477.71,close,1.51,1
04/01/2022,479.22,open,-1.67,0
04/01/2022,477.55,close,-0.39,0
05/01/2022,477.16,open,-8.78,0
05/01/2022,468.38,close,-0.49,0
06/01/2022,467.89,open,0.05,1
06/01/2022,467.94,close,0.01,1
07/01/2022,467.95,open,-1.86,0
07/01/2022,466.09,close,-3.39,0
10/01/2022,462.7,open,2.81,1
10/01/2022,465.51,close,-0.27,0
11/01/2022,465.24,open,4.49,1
11/01/2022,469.73,close,1.86,1
12/01/2022,471.59,open,-0.57,0
12/01/2022,471.02,close,1.17,1
13/01/2022,472.19,open,-7.66,0
13/01/2022,464.53,close,-3.34,0
14/01/2022,461.19,open,3.53,1
14/01/2022,464.72,close,-4.98,0
18/01/2022,459.74,open,-3.25,0
18/01/2022,456.49,close,1.64,1
19/01/2022,458.13,open,-6.38,0
19/01/2022,451.75,close,2,1
20/01/2022,453.75,open,-7,0
20/01/2022,446.75,close,-1.19,0
21/01/2022,445.56,open,-7.58,0
21/01/2022,437.98,close,-5.95,0
24/01/2022,432.03,open,7.81,1
24/01/2022,439.84,close,-6.78,0
25/01/2022,433.06,open,1.41,1
25/01/2022,434.47,close,6.25,1
26/01/2022,440.72,open,-7.34,0
26/01/2022,433.38,close,4.88,1
27/01/2022,438.26,open,-7.02,0
27/01/2022,431.24,close,1.4679,1
28/01/2022,432.7079,open,9.2421,1
28/01/2022,441.95,close,-0.71,0
31/01/2022,441.24,open,8.67,1
31/01/2022,449.91,close,0.77,1
01/02/2022,450.68,open,2.27,1
01/02/2022,452.95,close,2.55,1
02/02/2022,455.5,open,1.85,1
02/02/2022,457.35,close,-6.4,0
03/02/2022,450.95,open,-4.35,0
03/02/2022,446.6,close,-0.25,0
04/02/2022,446.35,open,2.35,1
04/02/2022,448.7,close,0.78,1
07/02/2022,449.48,open,-2.22,0
07/02/2022,447.26,close,-0.53,0
08/02/2022,446.73,open,4.21,1
08/02/2022,450.94,close,4.28,1
09/02/2022,455.22,open,2.32,1
09/02/2022,457.54,close,-6.2,0
10/02/2022,451.34,open,-2.02,0
10/02/2022,449.32,close,0.09,1
11/02/2022,449.41,open,-8.95,0
11/02/2022,440.46,close,-0.54,0
14/02/2022,439.92,open,-0.9,0
14/02/2022,439.02,close,4.71,1
15/02/2022,443.73,open,2.37,1
15/02/2022,446.1,close,-2.17,0
16/02/2022,443.93,open,2.67,1
16/02/2022,446.6,close,-3.38,0
17/02/2022,443.22,open,-6.16,0
17/02/2022,437.06,close,0.27,1
18/02/2022,437.33,open,-3.1,0
18/02/2022,434.23,close,-2.34,0
22/02/2022,431.89,open,-2.32,0
22/02/2022,429.57,close,3.09,1
23/02/2022,432.66,open,-10.59,0
23/02/2022,422.07,close,-11.05,0
24/02/2022,411.02,open,16.97,1
24/02/2022,427.99,close,1.62,1
25/02/2022,429.61,open,8.14,1
25/02/2022,437.75,close,-5.72,0
28/02/2022,432.03,open,4.6,1
28/02/2022,436.63,close,-1.59,0
01/03/2022,435.04,open,-5.06,0
01/03/2022,429.98,close,2.39,1
02/03/2022,432.37,open,5.52,1
02/03/2022,437.89,close,2.58,1
03/03/2022,440.47,open,-4.76,0
03/03/2022,435.71,close,-3.96,0
04/03/2022,431.75,open,0.42,1
04/03/2022,432.17,close,-0.62,0
07/03/2022,431.55,open,-12.12,0
07/03/2022,419.43,close,0.17,1
08/03/2022,419.6,open,-3.35,0
08/03/2022,416.25,close,8.89,1
09/03/2022,425.14,open,2.27,1
09/03/2022,427.41,close,-4.89,0
10/03/2022,422.52,open,2.96,1
10/03/2022,425.48,close,2.64,1
11/03/2022,428.12,open,-8.05,0
11/03/2022,420.07,close,0.82,1
14/03/2022,420.89,open,-3.89,0
14/03/2022,417,close,2.77,1
15/03/2022,419.77,open,6.4,1
15/03/2022,426.17,close,3.72,1
16/03/2022,429.89,open,5.73,1
16/03/2022,435.62,close,-2.03,0
17/03/2022,433.59,open,7.48,1
17/03/2022,441.07,close,-3.07,0
18/03/2022,438,open,6.52,1
18/03/2022,444.52,close,-0.18,0
21/03/2022,444.34,open,0.05,1
21/03/2022,444.39,close,1.47,1
22/03/2022,445.86,open,3.73,1
22/03/2022,449.59,close,-2.68,0
23/03/2022,446.91,open,-3.11,0
23/03/2022,443.8,close,2.14,1
24/03/2022,445.94,open,4.55,1
24/03/2022,450.49,close,0.67,1
25/03/2022,451.16,open,1.53,1
25/03/2022,452.69,close,-0.63,0
28/03/2022,452.06,open,3.78,1
28/03/2022,455.84,close,4.18,1
29/03/2022,460.02,open,1.51,1
29/03/2022,461.53,close,-1.19,0
30/03/2022,460.34,open,-1.55,0
30/03/2022,458.79,close,-0.9,0
31/03/2022,457.89,open,-6.25,0
31/03/2022,451.64,close,1.67,1
01/04/2022,453.31,open,-0.39,0
01/04/2022,452.92,close,0.21,1
04/04/2022,453.13,open,3.67,1
04/04/2022,456.8,close,-1.58,0
05/04/2022,455.22,open,-4.19,0
05/04/2022,451.03,close,-4.14,0
06/04/2022,446.89,open,-0.37,0
06/04/2022,446.52,close,-0.93,0
07/04/2022,445.59,open,3.18,1
07/04/2022,448.77,close,-0.8,0
08/04/2022,447.97,open,-0.4,0
08/04/2022,447.57,close,-3.46,0
11/04/2022,444.11,open,-4.19,0
11/04/2022,439.92,close,3.16,1
12/04/2022,443.08,open,-4.79,0
12/04/2022,438.29,close,-0.26,0
13/04/2022,438.03,open,5.28,1
13/04/2022,443.31,close,0.5516,1
14/04/2022,443.8616,open,-6.0716,0
14/04/2022,437.79,close,-0.98,0
18/04/2022,436.81,open,1.16,1
18/04/2022,437.97,close,-0.11,0
19/04/2022,437.86,open,7.18,1
19/04/2022,445.04,close,1.88,1
20/04/2022,446.92,open,-2.21,0
20/04/2022,444.71,close,3.83,1
21/04/2022,448.54,open,-10.48,0
21/04/2022,438.06,close,-1.15,0
22/04/2022,436.91,open,-10.87,0
22/04/2022,426.04,close,-2.37,0
25/04/2022,423.67,open,4.84,1
25/04/2022,428.51,close,-2.68,0
26/04/2022,425.83,open,-9.73,0
26/04/2022,416.1,close,1.14,1
27/04/2022,417.24,open,0.03,1
27/04/2022,417.27,close,5.02,1
28/04/2022,422.29,open,5.52,1
28/04/2022,427.81,close,-4.22,0
29/04/2022,423.59,open,-11.59,0
29/04/2022,412,close,0.07,1
02/05/2022,412.07,open,2.41,1
02/05/2022,414.48,close,0.53,1
03/05/2022,415.01,open,1.37,1
03/05/2022,416.38,close,0.7,1
04/05/2022,417.08,open,11.98,1
04/05/2022,429.06,close,-4.53,0
05/05/2022,424.53,open,-10.72,0
05/05/2022,413.81,close,-2.71,0
06/05/2022,411.1,open,0.24,1
06/05/2022,411.34,close,-6.24,0
09/05/2022,405.1,open,-6.93,0
09/05/2022,398.17,close,6.32,1
10/05/2022,404.49,open,-5.4,0
10/05/2022,399.09,close,-1.02,0
11/05/2022,398.07,open,-5.32,0
11/05/2022,392.75,close,-3.38,0
12/05/2022,389.37,open,2.97,1
12/05/2022,392.34,close,4.37,1
13/05/2022,396.71,open,5.01,1
13/05/2022,401.72,close,-1.74,0
16/05/2022,399.98,open,0.11,1
16/05/2022,400.09,close,6.44,1
17/05/2022,406.53,open,1.79,1
17/05/2022,408.32,close,-4.82,0
18/05/2022,403.5,open,-11.64,0
18/05/2022,391.86,close,-3.24,0
19/05/2022,388.62,open,0.84,1
19/05/2022,389.46,close,3.79,1
20/05/2022,393.25,open,-3.62,0
20/05/2022,389.63,close,3.2,1
23/05/2022,392.83,open,4.09,1
23/05/2022,396.92,close,-4.36,0
24/05/2022,392.56,open,1.33,1
24/05/2022,393.89,close,-1.58,0
25/05/2022,392.31,open,5.06,1
25/05/2022,397.37,close,1.3,1
26/05/2022,398.67,open,6.64,1
26/05/2022,405.31,close,2.6,1
27/05/2022,407.91,open,7.35,1
27/05/2022,415.26,close,-1.71,0
31/05/2022,413.55,open,-0.62,0
31/05/2022,412.93,close,2.24,1
01/06/2022,415.17,open,-5.58,0
01/06/2022,409.59,close,-0.17,0
02/06/2022,409.42,open,7.92,1
02/06/2022,417.34,close,-4.9599,0
03/06/2022,412.3801,open,-1.8401,0
03/06/2022,410.54,close,4.24,1
06/06/2022,414.78,open,-2.99,0
06/06/2022,411.79,close,-3.69,0
07/06/2022,408.1,open,7.64,1
07/06/2022,415.74,close,-1.81,0
08/06/2022,413.93,open,-2.71,0
08/06/2022,411.22,close,-1.88,0
09/06/2022,409.34,open,-7.9,0
09/06/2022,401.44,close,-6.56,0
10/06/2022,394.88,open,-5.08,0
10/06/2022,389.8,close,-9.95,0
13/06/2022,379.85,open,-4.85,0
13/06/2022,375,close,1.85,1
14/06/2022,376.85,open,-2.98,0
14/06/2022,373.87,close,3.49,1
15/06/2022,377.36,open,1.84,1
15/06/2022,379.2,close,-8.69,0
16/06/2022,370.51,open,-3.86,0
16/06/2022,366.65,close,-1.14,0
17/06/2022,365.51,open,0.35,1
17/06/2022,365.86,close,5.98,1
21/06/2022,371.84,open,3.23,1
21/06/2022,375.07,close,-4.45,0
22/06/2022,370.62,open,3.77,1
22/06/2022,374.39,close,2.25,1
23/06/2022,376.64,open,1.42,1
23/06/2022,378.06,close,3.34,1
24/06/2022,381.4,open,8.68,1
24/06/2022,390.08,close,0.97,1
27/06/2022,391.05,open,-2.46,0
27/06/2022,388.59,close,1.64,1
28/06/2022,390.23,open,-9.58,0
28/06/2022,380.65,close,0.58,1
29/06/2022,381.23,open,-0.89,0
29/06/2022,380.34,close,-4.1,0
30/06/2022,376.24,open,1.01,1
30/06/2022,377.25,close,-0.69,0
01/07/2022,376.56,open,4.68,1
01/07/2022,381.24,close,-5.36,0
05/07/2022,375.88,open,6.08,1
05/07/2022,381.96,close,0.15,1
06/07/2022,382.11,open,1.14,1
06/07/2022,383.25,close,1.87,1
07/07/2022,385.12,open,3.87,1
07/07/2022,388.99,close,-1.72,0
08/07/2022,387.27,open,1.4,1
08/07/2022,388.67,close,-2.82,0
11/07/2022,385.85,open,-1.62,0
11/07/2022,384.23,close,-0.58,0
12/07/2022,383.65,open,-2.82,0
12/07/2022,380.83,close,-5.73,0
13/07/2022,375.1,open,3.73,1
13/07/2022,378.83,close,-5.22,0
14/07/2022,373.61,open,4.3,1
14/07/2022,377.91,close,4.64,1
15/07/2022,382.55,open,2.58,1
15/07/2022,385.13,close,3.25,1
18/07/2022,388.38,open,-6.43,0
18/07/2022,381.95,close,4.13,1
19/07/2022,386.08,open,6.19,1
19/07/2022,392.27,close,0.2,1
20/07/2022,392.47,open,2.3,1
20/07/2022,394.77,close,-0.61,0
21/07/2022,394.16,open,4.63,1
21/07/2022,398.79,close,0.13,1
22/07/2022,398.92,open,-3.83,0
22/07/2022,395.09,close,0.66,1
25/07/2022,395.75,open,-0.18,0
25/07/2022,395.57,close,-1.73,0
26/07/2022,393.84,open,-2.95,0
26/07/2022,390.89,close,3.47,1
27/07/2022,394.36,open,6.68,1
27/07/2022,401.04,close,0.85,1
28/07/2022,401.89,open,4.15,1
28/07/2022,406.04,close,1.54,1
29/07/2022,407.58,open,4.41,1
29/07/2022,411.99,close,-2.84,0
01/08/2022,409.15,open,1.62,1
01/08/2022,410.77,close,-1.65,0
02/08/2022,409.12,open,-1.06,0
02/08/2022,408.06,close,2.24,1
03/08/2022,410.3,open,4.15,1
03/08/2022,414.45,close,-0.08,0
04/08/2022,414.37,open,-0.2,0
04/08/2022,414.17,close,-4.51,0
05/08/2022,409.66,open,3.81,1
05/08/2022,413.47,close,1.78,1
08/08/2022,415.25,open,-2.26,0
08/08/2022,412.99,close,-0.77,0
09/08/2022,412.22,open,-0.87,0
09/08/2022,411.35,close,7.43,1
10/08/2022,418.78,open,1.21,1
10/08/2022,419.99,close,3,1
11/08/2022,422.99,open,-3,0
11/08/2022,419.99,close,2.04,1
12/08/2022,422.03,open,5.07,1
12/08/2022,427.1,close,-2.335,0
15/08/2022,424.765,open,4.095,1
15/08/2022,428.86,close,-1.13,0
16/08/2022,427.73,open,1.97,1
16/08/2022,429.7,close,-3.79,0
17/08/2022,425.91,open,0.74,1
17/08/2022,426.65,close,0.21,1
18/08/2022,426.86,open,1.03,1
18/08/2022,427.89,close,-2.88,0
19/08/2022,425.01,open,-2.87,0
19/08/2022,422.14,close,-5.09,0
22/08/2022,417.05,open,-3.7,0
22/08/2022,413.35,close,-0.45,0
23/08/2022,412.9,open,-0.55,0
23/08/2022,412.35,close,-0.24,0
24/08/2022,412.11,open,1.56,1
24/08/2022,413.67,close,1.5601,1
25/08/2022,415.2301,open,4.2799,1
25/08/2022,419.51,close,-0.12,0
26/08/2022,419.39,open,-14.08,0
26/08/2022,405.31,close,-3.11,0
29/08/2022,402.2,open,0.43,1
29/08/2022,402.63,close,1.22,1
30/08/2022,403.85,open,-5.64,0
30/08/2022,398.21,close,1.72,1
31/08/2022,399.93,open,-4.75,0
31/08/2022,395.18,close,-2.29,0
01/09/2022,392.89,open,3.53,1
01/09/2022,396.42,close,3.86,1
02/09/2022,400.28,open,-8.04,0
02/09/2022,392.24,close,0.89,1
06/09/2022,393.13,open,-2.37,0
06/09/2022,390.76,close,-0.33,0
07/09/2022,390.43,open,7.35,1
07/09/2022,397.78,close,-2.39,0
08/09/2022,395.39,open,4.99,1
08/09/2022,400.38,close,2.36,1
09/09/2022,402.74,open,3.86,1
09/09/2022,406.6,close,2.18,1
12/09/2022,408.78,open,2.19,1
12/09/2022,410.97,close,-9.14,0
13/09/2022,401.83,open,-8.73,0
13/09/2022,393.1,close,1.37,1
14/09/2022,394.47,open,0.13,1
14/09/2022,394.6,close,-1.64,0
15/09/2022,392.96,open,-2.84,0
15/09/2022,390.12,close,-5.98,0
16/09/2022,384.14,open,1.42,1
16/09/2022,385.56,close,-3.3,0
19/09/2022,382.26,open,6.29,1
19/09/2022,388.55,close,-3.49,0
20/09/2022,385.06,open,-0.97,0
20/09/2022,384.09,close,2.02,1
21/09/2022,386.11,open,-8.72,0
21/09/2022,377.39,close,-0.81,0
22/09/2022,376.58,open,-2.36,0
22/09/2022,374.22,close,-3.64,0
23/09/2022,370.58,open,-2.63,0
23/09/2022,367.95,close,-1.54,0
26/09/2022,366.41,open,-2.1,0
26/09/2022,364.31,close,3.71,1
27/09/2022,368.02,open,-4.64,0
27/09/2022,363.38,close,1,1
28/09/2022,364.38,open,6.15,1
28/09/2022,370.53,close,-3.72,0
29/09/2022,366.81,open,-4.02,0
29/09/2022,362.79,close,-0.99,0
30/09/2022,361.8,open,-4.62,0
30/09/2022,357.18,close,3.9,1
03/10/2022,361.08,open,5.53,1
03/10/2022,366.61,close,5.79,1
04/10/2022,372.4,open,5.57,1
04/10/2022,377.97,close,-4.58,0
05/10/2022,373.39,open,3.7,1
05/10/2022,377.09,close,-1.47,0
06/10/2022,375.62,open,-2.42,0
06/10/2022,373.2,close,-4.23,0
07/10/2022,368.97,open,-6.18,0
07/10/2022,362.79,close,1.17,1
10/10/2022,363.96,open,-3.94,0
10/10/2022,360.02,close,-1.7889,0
11/10/2022,358.2311,open,-0.4911,0
11/10/2022,357.74,close,0.43,1
12/10/2022,358.17,open,-1.61,0
12/10/2022,356.56,close,-7.355,0
13/10/2022,349.205,open,16.765,1
13/10/2022,365.97,close,2.58,1
14/10/2022,368.55,open,-10.92,0
14/10/2022,357.63,close,6.38,1
17/10/2022,364.01,open,2.81,1
17/10/2022,366.82,close,8.31,1
18/10/2022,375.13,open,-4,0
18/10/2022,371.13,close,-2.14,0
19/10/2022,368.99,open,-0.49,0
19/10/2022,368.5,close,-0.47,0
20/10/2022,368.03,open,-2.62,0
20/10/2022,365.41,close,-0.29,0
21/10/2022,365.12,open,9.17,1
21/10/2022,374.29,close,1.6,1
24/10/2022,375.89,open,2.98,1
24/10/2022,378.87,close,-0.08,0
25/10/2022,378.79,open,6.13,1
25/10/2022,384.92,close,-3.3,0
26/10/2022,381.62,open,0.4,1
26/10/2022,382.02,close,1.05,1
27/10/2022,383.07,open,-3.09,0
27/10/2022,379.98,close,-0.11,0
28/10/2022,379.87,open,9.15,1
28/10/2022,389.02,close,-2.58,0
31/10/2022,386.44,open,-0.23,0
31/10/2022,386.21,close,3.93,1
01/11/2022,390.14,open,-5.62,0
01/11/2022,384.52,close,-0.62,0
02/11/2022,383.9,open,-9.03,0
02/11/2022,374.87,close,-3.405,0
03/11/2022,371.465,open,-0.455,0
03/11/2022,371.01,close,5.99,1
04/11/2022,377,open,-0.65,0
04/11/2022,376.35,close,1.36,1
07/11/2022,377.71,open,2.24,1
07/11/2022,379.95,close,1.16,1
08/11/2022,381.11,open,0.89,1
08/11/2022,382,close,-2.07,0
09/11/2022,379.93,open,-5.8,0
09/11/2022,374.13,close,13.92,1
10/11/2022,388.05,open,6.64,1
10/11/2022,394.69,close,0.9,1
11/11/2022,395.59,open,2.92,1
11/11/2022,398.51,close,-1.85,0
14/11/2022,396.66,open,-1.54,0
14/11/2022,395.12,close,6.03,1
15/11/2022,401.15,open,-2.66,0
15/11/2022,398.49,close,-1.71,0
16/11/2022,396.78,open,-1.33,0
16/11/2022,395.45,close,-4.99,0
17/11/2022,390.46,open,3.78,1
17/11/2022,394.24,close,3.5,1
18/11/2022,397.74,open,-1.71,0
18/11/2022,396.03,close,-1.39,0
21/11/2022,394.64,open,-0.05,0
21/11/2022,394.59,close,2.04,1
22/11/2022,396.63,open,3.27,1
22/11/2022,399.9,close,-0.35,0
23/11/2022,399.55,open,2.87,1
23/11/2022,402.42,close,-0.59,0
25/11/2022,401.83,open,0.5,1
25/11/2022,402.33,close,-3.24,0
28/11/2022,399.09,open,-3.18,0
28/11/2022,395.91,close,0.14,1
29/11/2022,396.05,open,-0.82,0
29/11/2022,395.23,close,0.26,1
30/11/2022,395.49,open,12.19,1
30/11/2022,407.68,close,1.09,1
01/12/2022,408.77,open,-1.39,0
01/12/2022,407.38,close,-5.13,0
02/12/2022,402.25,open,4.66,1
02/12/2022,406.91,close,-2.96,0
05/12/2022,403.95,open,-4.36,0
05/12/2022,399.59,close,-0.17,0
06/12/2022,399.42,open,-5.59,0
06/12/2022,393.83,close,-0.89,0
07/12/2022,392.94,open,0.22,1
07/12/2022,393.16,close,1.98,1
08/12/2022,395.14,open,1.1,1
08/12/2022,396.24,close,-1.3,0
09/12/2022,394.94,open,-1.66,0
09/12/2022,393.28,close,0.83,1
12/12/2022,394.11,open,4.84,1
12/12/2022,398.95,close,11.27,1
13/12/2022,410.22,open,-8.25,0
13/12/2022,401.97,close,-0.36,0
14/12/2022,401.61,open,-2.21,0
14/12/2022,399.4,close,-5.1,0
15/12/2022,394.3,open,-4.67,0
15/12/2022,389.63,close,-4.45,0
16/12/2022,385.18,open,-1.91,0
16/12/2022,383.27,close,0.2,1
19/12/2022,383.47,open,-3.45,0
19/12/2022,380.02,close,-0.79,0
20/12/2022,379.23,open,1.31,1
20/12/2022,380.54,close,2.71,1
21/12/2022,383.25,open,2.98,1
21/12/2022,386.23,close,-3.18,0
22/12/2022,383.05,open,-2.33,0
22/12/2022,380.72,close,-1.07,0
23/12/2022,379.65,open,3.26,1
23/12/2022,382.91,close,-0.12,0
27/12/2022,382.79,open,-1.39,0
27/12/2022,381.4,close,-0.07,0
28/12/2022,381.33,open,-4.67,0
28/12/2022,376.66,close,2.97,1
29/12/2022,379.63,open,3.81,1
29/12/2022,383.44,close,-2.8,0
30/12/2022,380.64,open,1.79,1
30/12/2022,382.43,close,1.94,1
03/01/2023,384.37,open,-3.55,0
03/01/2023,380.82,close,2.36,1
04/01/2023,383.18,open,0.58,1
04/01/2023,383.76,close,-2.04,0
05/01/2023,381.72,open,-2.34,0
05/01/2023,379.38,close,3.23,1
06/01/2023,382.61,open,5.47,1
06/01/2023,388.08,close,2.29,1
09/01/2023,390.37,open,-2.51,0
09/01/2023,387.86,close,-0.61,0
10/01/2023,387.25,open,3.33,1
10/01/2023,390.58,close,1.65,1
11/01/2023,392.23,open,3.29,1
11/01/2023,395.52,close,1.15,1
12/01/2023,396.67,open,0.29,1
12/01/2023,396.96,close,-3.34,0
13/01/2023,393.62,open,4.88,1
13/01/2023,398.5,close,-0.02,0
17/01/2023,398.48,open,-0.71,0
17/01/2023,397.77,close,1.24,1
